"","STOCKJOIN","SERIESNAME","SERIESYEAR","SERIESAMT","AMT_MULTIPLIER","AMT_VARIANCE"
"364","THORNYGOA2015","TOTALCATCH",1980,1485,1,NA
"365","THORNYGOA2015","TOTALCATCH",1981,1340,1,NA
"366","SHARKGOA2015","random_effects_model",2013,99836,1,NA
"367","THORNYGOA2015","TOTALCATCH",1982,787,1,NA
"368","THORNYGOA2015","TOTALCATCH",1983,729,1,NA
"369","THORNYGOA2015","TOTALCATCH",1984,208,1,NA
"370","THORNYGOA2015","TOTALCATCH",1985,82,1,NA
"371","THORNYGOA2015","TOTALCATCH",1986,714,1,NA
"372","THORNYGOA2015","TOTALCATCH",1987,1877,1,NA
"373","THORNYGOA2015","TOTALCATCH",1988,2181,1,NA
"374","THORNYGOA2015","TOTALCATCH",1989,2616,1,NA
"375","THORNYGOA2015","TOTALCATCH",1990,1576,1,NA
"376","THORNYGOA2015","TOTALCATCH",1991,1535,1,NA
"377","THORNYGOA2015","TOTALCATCH",1992,2025,1,NA
"378","THORNYGOA2015","TOTALCATCH",1993,1337,1,NA
"379","THORNYGOA2015","TOTALCATCH",1994,1236,1,NA
"380","THORNYGOA2015","TOTALCATCH",1995,1027,1,NA
"381","THORNYGOA2015","TOTALCATCH",1996,1013,1,NA
"382","THORNYGOA2015","TOTALCATCH",1997,1109,1,NA
"383","THORNYGOA2015","TOTALCATCH",1998,1149,1,NA
"384","THORNYGOA2015","TOTALCATCH",1999,1113,1,NA
"385","THORNYGOA2015","TOTALCATCH",2000,1134,1,NA
"386","THORNYGOA2015","TOTALCATCH",2001,995,1,NA
"387","THORNYGOA2015","TOTALCATCH",2002,1045,1,NA
"388","THORNYGOA2015","TOTALCATCH",2003,1133,1,NA
"389","THORNYGOA2015","TOTALCATCH",2004,823,1,NA
"390","THORNYGOA2015","TOTALCATCH",2005,720,1,NA
"391","THORNYGOA2015","TOTALCATCH",2006,781,1,NA
"392","THORNYGOA2015","TOTALCATCH",2007,798,1,NA
"393","THORNYGOA2015","TOTALCATCH",2008,736,1,NA
"394","OCTOBSAI2015","TOTALCATCH",1998,190,1,NA
"395","OCTOBSAI2015","TOTALCATCH",1999,326,1,NA
"396","OCTOBSAI2015","TOTALCATCH",2000,418,1,NA
"397","OCTOBSAI2015","TOTALCATCH",2001,227,1,NA
"398","OCTOBSAI2015","TOTALCATCH",2002,374,1,NA
"399","OCTOBSAI2015","TOTALCATCH",2003,269,1,NA
"400","OCTOBSAI2015","TOTALCATCH",2004,528,1,NA
"401","OCTOBSAI2015","TOTALCATCH",2005,338,1,NA
"402","OCTOBSAI2015","TOTALCATCH",2006,351,1,NA
"403","OCTOBSAI2015","TOTALCATCH",2007,181,1,NA
"404","OCTOBSAI2015","TOTALCATCH",2008,212,1,NA
"405","OCTOBSAI2015","TOTALCATCH",2009,72,1,NA
"406","OCTOBSAI2015","TOTALCATCH",2010,177,1,NA
"407","OCTOBSAI2015","TOTALCATCH",2011,587,1,NA
"408","OCTOBSAI2015","TOTALCATCH",2012,138,1,NA
"409","OCTOBSAI2015","TOTALCATCH",2013,224,1,NA
"410","OCTOBSAI2015","TOTALCATCH",2014,422,1,NA
"411","OCTOBSAI2015","EBS_trawl_biomass_mtons",1982,12442,1,NA
"412","OCTOBSAI2015","EBS_trawl_biomass_mtons",1983,3280,1,NA
"413","OCTOBSAI2015","EBS_trawl_biomass_mtons",1984,2488,1,NA
"414","OCTOBSAI2015","EBS_trawl_biomass_mtons",1985,2582,1,NA
"415","OCTOBSAI2015","EBS_trawl_biomass_mtons",1986,480,1,NA
"416","OCTOBSAI2015","EBS_trawl_biomass_mtons",1987,7834,1,NA
"417","OCTOBSAI2015","EBS_trawl_biomass_mtons",1988,9846,1,NA
"418","OCTOBSAI2015","EBS_trawl_biomass_mtons",1989,4979,1,NA
"419","OCTOBSAI2015","EBS_trawl_biomass_mtons",1990,11564,1,NA
"420","OCTOBSAI2015","EBS_trawl_biomass_mtons",1991,7990,1,NA
"421","OCTOBSAI2015","EBS_trawl_biomass_mtons",1992,5326,1,NA
"422","OCTOBSAI2015","EBS_trawl_biomass_mtons",1993,1355,1,NA
"423","OCTOBSAI2015","EBS_trawl_biomass_mtons",1994,2183,1,NA
"424","OCTOBSAI2015","EBS_trawl_biomass_mtons",1995,2779,1,NA
"425","OCTOBSAI2015","EBS_trawl_biomass_mtons",1996,1746,1,NA
"426","OCTOBSAI2015","EBS_trawl_biomass_mtons",1997,211,1,NA
"427","OCTOBSAI2015","EBS_trawl_biomass_mtons",1998,1225,1,NA
"428","NORKGOA2015","GOA_trawl_biomass_mtons",1984,39334,1,NA
"429","NORKGOA2015","GOA_trawl_biomass_mtons",1987,136417,1,NA
"430","NORKGOA2015","GOA_trawl_biomass_mtons",1990,107076,1,NA
"431","NORKGOA2015","GOA_trawl_biomass_mtons",1993,104480,1,NA
"432","NORKGOA2015","GOA_trawl_biomass_mtons",1996,98965,1,NA
"433","NORKGOA2015","GOA_trawl_biomass_mtons",1999,242187,1,NA
"434","NORKGOA2015","GOA_trawl_biomass_mtons",2001,343614,1,NA
"435","NORKGOA2015","GOA_trawl_biomass_mtons",2003,66310,1,NA
"436","NORKGOA2015","GOA_trawl_biomass_mtons",2005,358999,1,NA
"437","NORKGOA2015","GOA_trawl_biomass_mtons",2007,221226,1,NA
"438","NORKGOA2015","GOA_trawl_biomass_mtons",2009,89896,1,NA
"439","NORKGOA2015","GOA_trawl_biomass_mtons",2011,173642,1,NA
"440","NORKGOA2015","GOA_trawl_biomass_mtons",2013,370454,1,NA
"441","NORKGOA2015","GOA_trawl_biomass_mtons",2015,48933,1,NA
"442","POLLOCKAI2015","AI_trawl_biomass_mtons",1991,137892,1,NA
"443","POLLOCKAI2015","AI_trawl_biomass_mtons",1994,78741,1,NA
"444","POLLOCKAI2015","AI_trawl_biomass_mtons",1997,9342,1,NA
"445","POLLOCKAI2015","AI_trawl_biomass_mtons",2000,105922,1,NA
"446","POLLOCKAI2015","AI_trawl_biomass_mtons",2002,175953,1,NA
"447","POLLOCKAI2015","AI_trawl_biomass_mtons",2004,130407,1,NA
"448","OCTOBSAI2015","EBS_trawl_biomass_mtons",1999,832,1,NA
"449","OCTOBSAI2015","EBS_trawl_biomass_mtons",2000,2041,1,NA
"450","OCTOBSAI2015","EBS_trawl_biomass_mtons",2001,5407,1,NA
"451","OCTOBSAI2015","EBS_trawl_biomass_mtons",2002,2435,1,NA
"452","OCTOBSAI2015","EBS_trawl_biomass_mtons",2003,5142,1,NA
"453","OCTOBSAI2015","EBS_trawl_biomass_mtons",2004,4922,1,NA
"454","OCTOBSAI2015","EBS_trawl_biomass_mtons",2005,9560,1,NA
"455","OCTOBSAI2015","EBS_trawl_biomass_mtons",2006,1568,1,NA
"456","OCTOBSAI2015","EBS_trawl_biomass_mtons",2007,2115,1,NA
"457","OCTOBSAI2015","EBS_trawl_biomass_mtons",2008,1016,1,NA
"458","OCTOBSAI2015","EBS_trawl_biomass_mtons",2009,833,1,NA
"459","OCTOBSAI2015","EBS_trawl_biomass_mtons",2010,650,1,NA
"460","OCTOBSAI2015","EBS_trawl_biomass_mtons",2011,2844,1,NA
"461","OCTOBSAI2015","EBS_trawl_biomass_mtons",2012,2087,1,NA
"462","OCTOBSAI2015","EBS_trawl_biomass_mtons",2013,1654,1,NA
"463","OCTOBSAI2015","EBS_trawl_biomass_mtons",2014,2351,1,NA
"464","OCTOBSAI2015","EBS_trawl_biomass_mtons",2015,5363,1,NA
"465","OCTOBSAI2015","BS_slope_trawl_biomass_mtons",1982,180,1,NA
"466","OCTOBSAI2015","BS_slope_trawl_biomass_mtons",1985,152,1,NA
"467","OCTOBSAI2015","BS_slope_trawl_biomass_mtons",1988,138,1,NA
"468","OCTOBSAI2015","BS_slope_trawl_biomass_mtons",1991,61,1,NA
"469","OCTOBSAI2015","BS_slope_trawl_biomass_mtons",2002,979,1,NA
"470","OCTOBSAI2015","BS_slope_trawl_biomass_mtons",2004,1957,1,NA
"471","OCTOBSAI2015","BS_slope_trawl_biomass_mtons",2008,815,1,NA
"472","OCTOBSAI2015","BS_slope_trawl_biomass_mtons",2010,621,1,NA
"473","OCTOBSAI2015","BS_slope_trawl_biomass_mtons",2012,1421,1,NA
"474","OCTOBSAI2015","AI_trawl_biomass_mtons",1983,440,1,NA
"475","OCTOBSAI2015","AI_trawl_biomass_mtons",1986,781,1,NA
"476","OCTOBSAI2015","AI_trawl_biomass_mtons",1991,1148,1,NA
"477","OCTOBSAI2015","AI_trawl_biomass_mtons",1994,1728,1,NA
"478","OCTOBSAI2015","AI_trawl_biomass_mtons",1997,1219,1,NA
"479","OCTOBSAI2015","AI_trawl_biomass_mtons",2000,775,1,NA
"480","OCTOBSAI2015","AI_trawl_biomass_mtons",2002,1384,1,NA
"481","OCTOBSAI2015","AI_trawl_biomass_mtons",2004,4099,1,NA
"482","OCTOBSAI2015","AI_trawl_biomass_mtons",2006,3060,1,NA
"483","OCTOBSAI2015","AI_trawl_biomass_mtons",2010,3075,1,NA
"484","OCTOBSAI2015","AI_trawl_biomass_mtons",2012,2779,1,NA
"485","OCTOBSAI2015","AI_trawl_biomass_mtons",2014,2762,1,NA
"486","SHALLOWFLATGOA2015","TOTALCATCH",1980,5301,1,NA
"487","SHALLOWFLATGOA2015","TOTALCATCH",1981,5890,1,NA
"488","SHALLOWFLATGOA2015","TOTALCATCH",1982,1802,1,NA
"489","SHALLOWFLATGOA2015","TOTALCATCH",1983,4146,1,NA
"490","SHALLOWFLATGOA2015","TOTALCATCH",1984,2392,1,NA
"491","SHALLOWFLATGOA2015","TOTALCATCH",1985,1020,1,NA
"492","SHALLOWFLATGOA2015","TOTALCATCH",1986,957,1,NA
"493","SHALLOWFLATGOA2015","TOTALCATCH",1987,3561,1,NA
"494","SHALLOWFLATGOA2015","TOTALCATCH",1988,2082,1,NA
"495","SHALLOWFLATGOA2015","TOTALCATCH",1989,6160,1,NA
"496","SHALLOWFLATGOA2015","TOTALCATCH",1990,5214,1,NA
"497","SHALLOWFLATGOA2015","TOTALCATCH",1991,5224,1,NA
"498","SHALLOWFLATGOA2015","TOTALCATCH",1992,8334,1,NA
"499","SHALLOWFLATGOA2015","TOTALCATCH",1993,9114,1,NA
"500","SHALLOWFLATGOA2015","TOTALCATCH",1994,3843,1,NA
"501","SHALLOWFLATGOA2015","TOTALCATCH",1995,5437,1,NA
"502","SHALLOWFLATGOA2015","TOTALCATCH",1996,9372,1,NA
"503","SHALLOWFLATGOA2015","TOTALCATCH",1997,7780,1,NA
"504","SHALLOWFLATGOA2015","TOTALCATCH",1998,3567,1,NA
"505","SHALLOWFLATGOA2015","TOTALCATCH",1999,2578,1,NA
"506","SHALLOWFLATGOA2015","TOTALCATCH",2000,6929,1,NA
"507","SHALLOWFLATGOA2015","TOTALCATCH",2001,6163,1,NA
"508","SHALLOWFLATGOA2015","TOTALCATCH",2002,7177,1,NA
"509","SHALLOWFLATGOA2015","TOTALCATCH",2003,4649,1,NA
"510","SHALLOWFLATGOA2015","TOTALCATCH",2004,3094,1,NA
"511","POLLOCKAI2015","AI_trawl_biomass_mtons",2006,94512,1,NA
"512","OCTOBSAI2015","TOTALCATCH",1997,248,1,NA
"513","SHALLOWFLATGOA2015","TOTALCATCH",2005,4805,1,NA
"514","SHALLOWFLATGOA2015","TOTALCATCH",2006,7652,1,NA
"515","SHALLOWFLATGOA2015","TOTALCATCH",2007,8792,1,NA
"516","SHALLOWFLATGOA2015","TOTALCATCH",2008,9721,1,NA
"517","SHALLOWFLATGOA2015","TOTALCATCH",2009,8485,1,NA
"518","SHALLOWFLATGOA2015","TOTALCATCH",2010,5534,1,NA
"519","SHALLOWFLATGOA2015","TOTALCATCH",2011,3998,1,NA
"520","SHALLOWFLATGOA2015","TOTALCATCH",1978,5455,1,NA
"521","SHALLOWFLATGOA2015","TOTALCATCH",1979,5625,1,NA
"522","SHALLOWFLATGOA2015","TOTALCATCH",2012,4015,1,NA
"523","SHALLOWFLATGOA2015","TOTALCATCH",2013,5523,1,NA
"524","SHALLOWFLATGOA2015","TOTALCATCH",2014,4750,1,NA
"525","SHALLOWFLATGOA2015","random_effects_model",1984,128406,1,NA
"526","SHALLOWFLATGOA2015","random_effects_model",1985,120561,1,NA
"527","SHALLOWFLATGOA2015","random_effects_model",1986,113196,1,NA
"528","SHALLOWFLATGOA2015","random_effects_model",1987,106280,1,NA
"529","SHALLOWFLATGOA2015","random_effects_model",1988,107970,1,NA
"530","SHALLOWFLATGOA2015","random_effects_model",1989,109687,1,NA
"531","SHALLOWFLATGOA2015","random_effects_model",1990,111431,1,NA
"532","SHALLOWFLATGOA2015","random_effects_model",1991,122435,1,NA
"533","SHALLOWFLATGOA2015","random_effects_model",1992,134527,1,NA
"534","SHALLOWFLATGOA2015","random_effects_model",1993,147812,1,NA
"535","SHALLOWFLATGOA2015","random_effects_model",1994,137101,1,NA
"536","SHALLOWFLATGOA2015","random_effects_model",1995,127166,1,NA
"537","SHALLOWFLATGOA2015","random_effects_model",1996,117951,1,NA
"538","POLLOCKAI2015","AI_trawl_biomass_mtons",2012,44281,1,NA
"539","POLLOCKAI2015","AI_trawl_biomass_mtons",2014,85316,1,NA
"540","POPGOA2015","GOA_trawl_biomass_mtons",1984,220672,1,NA
"541","POPGOA2015","GOA_trawl_biomass_mtons",1987,241206,1,NA
"542","POPGOA2015","GOA_trawl_biomass_mtons",1990,157295,1,NA
"543","POPGOA2015","GOA_trawl_biomass_mtons",1993,483482,1,NA
"544","POPGOA2015","GOA_trawl_biomass_mtons",1996,771413,1,NA
"545","POPGOA2015","GOA_trawl_biomass_mtons",1999,727064,1,NA
"546","POPGOA2015","GOA_trawl_biomass_mtons",2001,820066,1,NA
"547","POPGOA2015","GOA_trawl_biomass_mtons",2003,457422,1,NA
"548","POPGOA2015","GOA_trawl_biomass_mtons",2005,764901,1,NA
"549","POPGOA2015","GOA_trawl_biomass_mtons",2007,688180,1,NA
"550","POPGOA2015","GOA_trawl_biomass_mtons",2009,649449,1,NA
"551","POPGOA2015","GOA_trawl_biomass_mtons",2011,778670,1,NA
"552","POPGOA2015","GOA_trawl_biomass_mtons",2013,1300000,1,NA
"553","POPGOA2015","GOA_trawl_biomass_mtons",2015,1140000,1,NA
"554","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1987,11787,1,NA
"555","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1988,13353,1,NA
"556","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1989,13209,1,NA
"557","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1990,16199,1,NA
"558","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1991,12485,1,NA
"559","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1992,28638,1,NA
"560","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1993,35692,1,NA
"561","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1994,57181,1,NA
"562","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1995,37636,1,NA
"563","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1996,40611,1,NA
"564","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1997,35303,1,NA
"565","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1998,34885,1,NA
"566","TURBOTBSAI2015","EBS_trawl_biomass_mtons",1999,21536,1,NA
"567","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2000,23184,1,NA
"568","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2001,27280,1,NA
"569","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2002,24000,1,NA
"570","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2003,31010,1,NA
"571","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2004,28287,1,NA
"572","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2005,21302,1,NA
"573","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2006,20933,1,NA
"574","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2007,16723,1,NA
"575","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2008,13511,1,NA
"576","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2009,10953,1,NA
"577","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2010,23415,1,NA
"578","OROCKBSAI2015","TOTALCATCH",2004,514,1,NA
"579","OROCKBSAI2015","TOTALCATCH",2005,372,1,NA
"580","OROCKBSAI2015","TOTALCATCH",2006,451,1,NA
"581","OROCKBSAI2015","TOTALCATCH",2007,602,1,NA
"582","OROCKBSAI2015","TOTALCATCH",2008,524,1,NA
"583","OROCKBSAI2015","TOTALCATCH",2009,487,1,NA
"584","OROCKBSAI2015","TOTALCATCH",2010,657,1,NA
"585","OROCKBSAI2015","TOTALCATCH",2011,892,1,NA
"586","OROCKBSAI2015","TOTALCATCH",2012,816,1,NA
"587","OROCKBSAI2015","TOTALCATCH",2013,758,1,NA
"588","OROCKBSAI2015","TOTALCATCH",2014,944,1,NA
"589","OROCKBSAI2015","random_effects_model",2002,33131,1,NA
"590","OROCKBSAI2015","random_effects_model",2003,35629,1,NA
"591","OROCKBSAI2015","random_effects_model",2004,39782,1,NA
"592","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2011,26156,1,NA
"593","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2012,21792,1,NA
"594","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2013,24907,1,NA
"595","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2014,28029,1,NA
"596","TURBOTBSAI2015","EBS_trawl_biomass_mtons",2015,25240,1,NA
"597","TURBOTBSAI2015","BS_slope_trawl_biomass_mtons",2002,27113,1,NA
"598","TURBOTBSAI2015","BS_slope_trawl_biomass_mtons",2004,36557,1,NA
"599","TURBOTBSAI2015","BS_slope_trawl_biomass_mtons",2008,17426,1,NA
"600","TURBOTBSAI2015","BS_slope_trawl_biomass_mtons",2010,19873,1,NA
"601","TURBOTBSAI2015","BS_slope_trawl_biomass_mtons",2012,17922,1,NA
"602","TURBOTBSAI2015","AFSC_longline_relative_numbers",1996,112495,1,NA
"603","TURBOTBSAI2015","AFSC_longline_relative_numbers",1997,82752,1,NA
"604","TURBOTBSAI2015","AFSC_longline_relative_numbers",1998,132888,1,NA
"605","TURBOTBSAI2015","AFSC_longline_relative_numbers",1999,88074,1,NA
"606","TURBOTBSAI2015","AFSC_longline_relative_numbers",2000,77450,1,NA
"607","TURBOTBSAI2015","AFSC_longline_relative_numbers",2001,71101,1,NA
"608","TURBOTBSAI2015","AFSC_longline_relative_numbers",2002,70785,1,NA
"609","TURBOTBSAI2015","AFSC_longline_relative_numbers",2003,65020,1,NA
"610","TURBOTBSAI2015","AFSC_longline_relative_numbers",2004,53084,1,NA
"611","TURBOTBSAI2015","AFSC_longline_relative_numbers",2005,32230,1,NA
"612","TURBOTBSAI2015","AFSC_longline_relative_numbers",2006,22174,1,NA
"613","TURBOTBSAI2015","AFSC_longline_relative_numbers",2007,25210,1,NA
"614","TURBOTBSAI2015","AFSC_longline_relative_numbers",2008,18887,1,NA
"615","TURBOTBSAI2015","AFSC_longline_relative_numbers",2009,38846,1,NA
"616","TURBOTBSAI2015","AFSC_longline_relative_numbers",2010,11768,1,NA
"617","TURBOTBSAI2015","AFSC_longline_relative_numbers",2011,22574,1,NA
"618","TURBOTBSAI2015","AFSC_longline_relative_numbers",2012,26871,1,NA
"619","TURBOTBSAI2015","AFSC_longline_relative_numbers",2013,29522,1,NA
"620","THORNYGOA2015","TOTALCATCH",2009,665,1,NA
"621","THORNYGOA2015","TOTALCATCH",2010,569,1,NA
"622","THORNYGOA2015","TOTALCATCH",2011,629,1,NA
"623","THORNYGOA2015","TOTALCATCH",2012,739,1,NA
"624","THORNYGOA2015","TOTALCATCH",2013,1154,1,NA
"625","THORNYGOA2015","TOTALCATCH",2014,1131,1,NA
"626","THORNYGOA2015","random_effects_model",1984,54682,1,NA
"627","THORNYGOA2015","random_effects_model",1985,51912,1,NA
"628","THORNYGOA2015","random_effects_model",1986,50459,1,NA
"629","THORNYGOA2015","random_effects_model",1987,50279,1,NA
"630","THORNYGOA2015","random_effects_model",1988,45591,1,NA
"631","THORNYGOA2015","random_effects_model",1989,41957,1,NA
"632","THORNYGOA2015","random_effects_model",1990,39298,1,NA
"633","THORNYGOA2015","random_effects_model",1991,42452,1,NA
"634","THORNYGOA2015","random_effects_model",1992,46237,1,NA
"635","THORNYGOA2015","random_effects_model",1993,50774,1,NA
"636","THORNYGOA2015","random_effects_model",1994,55599,1,NA
"637","THORNYGOA2015","random_effects_model",1995,61346,1,NA
"638","THORNYGOA2015","random_effects_model",1996,68246,1,NA
"639","THORNYGOA2015","random_effects_model",1997,70642,1,NA
"640","THORNYGOA2015","random_effects_model",1998,73356,1,NA
"641","THORNYGOA2015","random_effects_model",1999,76432,1,NA
"642","THORNYGOA2015","random_effects_model",2000,76653,1,NA
"643","THORNYGOA2015","random_effects_model",2001,77549,1,NA
"644","THORNYGOA2015","random_effects_model",2002,88515,1,NA
"645","THORNYGOA2015","random_effects_model",2003,103641,1,NA
"646","THORNYGOA2015","random_effects_model",2004,97086,1,NA
"647","THORNYGOA2015","random_effects_model",2005,92761,1,NA
"648","THORNYGOA2015","random_effects_model",2006,87335,1,NA
"649","THORNYGOA2015","random_effects_model",2007,83941,1,NA
"650","THORNYGOA2015","random_effects_model",2008,79788,1,NA
"651","THORNYGOA2015","random_effects_model",2009,77664,1,NA
"652","THORNYGOA2015","random_effects_model",2010,75404,1,NA
"653","THORNYGOA2015","random_effects_model",2011,75426,1,NA
"654","OROCKBSAI2015","random_effects_model",2005,41605,1,NA
"655","OROCKBSAI2015","random_effects_model",2006,44406,1,NA
"656","OROCKBSAI2015","random_effects_model",2007,44648,1,NA
"657","OROCKBSAI2015","random_effects_model",2008,45465,1,NA
"658","OROCKBSAI2015","random_effects_model",2009,46198,1,NA
"659","OROCKBSAI2015","random_effects_model",2010,47193,1,NA
"660","OROCKBSAI2015","random_effects_model",2011,46729,1,NA
"661","OROCKBSAI2015","random_effects_model",2012,46368,1,NA
"662","OROCKBSAI2015","random_effects_model",2013,47390,1,NA
"663","OROCKBSAI2015","random_effects_model",2014,49630,1,NA
"664","OROCKBSAI2015","BS_slope_trawl_biomass_mtons",1979,3251,1,NA
"665","OROCKBSAI2015","BS_slope_trawl_biomass_mtons",1981,4975,1,NA
"666","OROCKBSAI2015","BS_slope_trawl_biomass_mtons",1982,4381,1,NA
"667","OROCKBSAI2015","BS_slope_trawl_biomass_mtons",1985,5127,1,NA
"668","OROCKBSAI2015","BS_slope_trawl_biomass_mtons",1988,8759,1,NA
"669","OROCKBSAI2015","BS_slope_trawl_biomass_mtons",1991,4529,1,NA
"670","POLLOCKAI2015","AI_trawl_biomass_mtons",2010,140932,1,NA
"671","TURBOTBSAI2015","AFSC_longline_relative_numbers",2014,22251,1,NA
"672","TURBOTBSAI2015","AFSC_longline_relative_numbers",2015,29293,1,NA
"673","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",1992,713429,1,NA
"674","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",1993,435753,1,NA
"675","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",1994,492593,1,NA
"676","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",1995,763612,1,NA
"677","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",1996,777172,1,NA
"678","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",1997,583017,1,NA
"679","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",1998,504774,1,NA
"680","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2000,448638,1,NA
"681","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2001,432749,1,NA
"682","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2002,256743,1,NA
"683","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2003,317269,1,NA
"684","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2004,330753,1,NA
"685","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2005,356117,1,NA
"686","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2006,293609,1,NA
"687","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2007,180881,1,NA
"688","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2008,208032,1,NA
"689","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2009,265971,1,NA
"690","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2010,429730,1,NA
"691","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2012,335836,1,NA
"692","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2013,891261,1,NA
"693","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2014,842138,1,NA
"694","POLLOCKWCWYK2015","Acoustic_trawl_biomass_mtons",2015,845306,1,NA
"695","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",1990,817040,1,NA
"696","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",1993,747942,1,NA
"697","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",1996,659604,1,NA
"698","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",1999,601969,1,NA
"699","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",2001,220141,1,NA
"700","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",2003,394333,1,NA
"701","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",2005,354209,1,NA
"702","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",2007,278541,1,NA
"703","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",2009,662557,1,NA
"704","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",2011,660207,1,NA
"705","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",2013,947877,1,NA
"706","POLLOCKWCWYK2015","GOA_trawl_biomass_mtons",2015,705443,1,NA
"707","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",1989,214434,1,NA
"708","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",1990,114451,1,NA
"709","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",1992,127359,1,NA
"710","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",1993,132849,1,NA
"711","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",1994,103420,1,NA
"712","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",1996,122477,1,NA
"713","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",1997,93728,1,NA
"714","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",1998,81215,1,NA
"715","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",1999,53587,1,NA
"716","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",2000,102871,1,NA
"717","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",2001,86967,1,NA
"718","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",2002,96237,1,NA
"719","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",2003,66989,1,NA
"720","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",2004,99358,1,NA
"721","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",2005,79089,1,NA
"722","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",2006,69044,1,NA
"723","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",2007,76674,1,NA
"724","POLLOCKWCWYK2015","ADFG_GOA_crab_gf_mtons",2008,83476,1,NA
